name,kind,locality,start,end,total_lines,proof_start,proof_end,proof_lines,internal_callers_count,internal_callers,deps_count,deps,external_token_count,external_token_uses,external_qualified_count,external_qualified_uses,globally_unique,global_declarations,repository_root_candidate,repository_closure,tactics,semantic_role,canonical_owner,reachability_assessment,recommended_action,audit_note
exists_ext,Lemma,,343,347,5,345,347,3,2,under_exists;under_exists_in,0,,2,polygen/Projection.v:578;polygen/Projection.v:620,0,,True,lib/Misc.v:343,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",binder/reflection proof automation or self-test,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
under_forall,Ltac,,349,350,2,,,0,2,reflect_binders;test2,2,under_binder;forall_ext,0,,0,,True,lib/Misc.v:349,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",binder/reflection proof automation or self-test,Misc,internal dependency of an externally referenced declaration,retain pending tactic-API audit,Public proof automation is not part of the semantic canonicalization batch.
under_exists,Ltac,,351,352,2,,,0,2,reflect_binders;Zrange_nth_error,2,under_binder;exists_ext,0,,0,,True,lib/Misc.v:351,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",binder/reflection proof automation or self-test,Misc,internal dependency of an externally referenced declaration,retain pending tactic-API audit,Public proof automation is not part of the semantic canonicalization batch.
under_forall_in,Ltac,,353,354,2,,,0,1,reflect_binders,2,under_binder;forall_ext,0,,0,,True,lib/Misc.v:353,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",binder/reflection proof automation or self-test,Misc,internal dependency of an externally referenced declaration,retain pending tactic-API audit,Public proof automation is not part of the semantic canonicalization batch.
under_exists_in,Ltac,,355,363,9,,,0,1,reflect_binders,3,under_binder;exists_ext;reflect,0,,0,,True,lib/Misc.v:355,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",binder/reflection proof automation or self-test,Misc,internal dependency of an externally referenced declaration,retain pending tactic-API audit,Public proof automation is not part of the semantic canonicalization batch.
reflect,Ltac,,365,365,1,,,0,5,under_exists_in;reflect;reflect_binders;test2;n_range_nth_error,1,reflect,173,lib/VplInterface.v:146;lib/VplInterface.v:205;lib/VplInterface.v:256;lib/VplInterface.v:270;lib/VplInterface.v:279;lib/VplInterface.v:317;lib/VplInterface.v:326;lib/VplInterface.v:372;lib/VplInterface.v:392;lib/VplInterface.v:528;lib/VplInterface.v:531;lib/VplInterface.v:540;lib/VplInterface.v:580;lib/VplInterface.v:583;lib/VplInterface.v:584;lib/VplInterface.v:636;lib/VplInterface.v:733;lib/Heuristics.v:68;lib/Heuristics.v:69;lib/Heuristics.v:70;lib/Heuristics.v:90;lib/Heuristics.v:108;lib/LinalgExt.v:74;lib/Linalg.v:69;lib/Linalg.v:76;lib/Linalg.v:121;lib/Linalg.v:130;lib/Linalg.v:150;lib/Linalg.v:207;lib/Linalg.v:219;lib/Linalg.v:220;lib/Linalg.v:251;lib/Linalg.v:323;lib/Linalg.v:341;lib/Linalg.v:448;lib/Linalg.v:459;lib/Linalg.v:535;lib/Linalg.v:542;lib/Linalg.v:574;lib/Linalg.v:595;lib/Linalg.v:638;lib/Linalg.v:656;lib/Linalg.v:726;lib/Linalg.v:749;lib/Linalg.v:763;lib/Linalg.v:781;lib/Linalg.v:816;lib/Linalg.v:824;lib/Linalg.v:839;lib/Linalg.v:866;...+123,17,lib/VplInterface.v:205;lib/VplInterface.v:270;lib/VplInterface.v:279;lib/Linalg.v:341;lib/Linalg.v:448;lib/Linalg.v:574;lib/Linalg.v:781;polygen/PolyTest.v:100;polygen/ASTGen.v:156;polygen/ASTGen.v:263;polygen/ASTGen.v:590;polygen/ASTGen.v:637;polygen/LoopGen.v:351;polygen/LoopGen.v:356;polygen/LoopGen.v:361;polygen/Projection.v:206;polygen/Projection.v:294,True,lib/Misc.v:365,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",binder/reflection proof automation or self-test,Misc,explicit external token use; declaration name is repository-unique,retain pending tactic-API audit,Public proof automation is not part of the semantic canonicalization batch.
reflect_binders,Ltac,,366,391,26,,,0,3,reflect_binders;test1;test3,6,under_forall;under_exists;under_forall_in;under_exists_in;reflect;reflect_binders,0,,0,,True,lib/Misc.v:366,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 1, ""rewrite"": 4, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",binder/reflection proof automation or self-test,Misc,internal dependency of an externally referenced declaration,retain pending tactic-API audit,Public proof automation is not part of the semantic canonicalization batch.
test1,Lemma,,394,400,7,396,400,5,0,,1,reflect_binders,9,polygen/LoopGen.v:321;polygen/LoopGen.v:323;polygen/LoopGen.v:329;polygen/LoopGen.v:350;polygen/LoopGen.v:351;polygen/LoopGen.v:367;polygen/LoopGen.v:368;polygen/LoopGen.v:376;polygen/LoopGen.v:388,0,,True,lib/Misc.v:394,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",binder/reflection proof automation or self-test,Misc,explicit external token use; declaration name is repository-unique,make Local or move to tactic tests,"Compile-time self-test for binder tactics, not a reusable theorem."
test2,Lemma,,402,407,6,404,407,4,0,,2,under_forall;reflect,0,,0,,True,lib/Misc.v:402,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",binder/reflection proof automation or self-test,Misc,no current repository token caller or root-closure path; external clients not ruled out,make Local or move to tactic tests,"Compile-time self-test for binder tactics, not a reusable theorem."
test3,Lemma,,409,459,51,412,415,4,0,,1,reflect_binders,0,,0,,True,lib/Misc.v:409,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",binder/reflection proof automation or self-test,Misc,no current repository token caller or root-closure path; external clients not ruled out,make Local or move to tactic tests,"Compile-time self-test for binder tactics, not a reusable theorem."
n_range,Fixpoint,,461,465,5,,,0,8,n_range;n_range_in;n_range_begin;n_range_length;n_range_nth_error;combine_n_range_in;n_range_NoDup;Zrange,1,n_range,13,lib/TopoSort.v:29;lib/TopoSort.v:30;lib/TopoSort.v:30;lib/TopoSort.v:37;lib/TopoSort.v:64;src/Convert.v:362;src/Convert.v:552;src/Base.v:32;polygen/LoopUnroll.v:394;polygen/LoopUnroll.v:443;polygen/LoopUnroll.v:450;polygen/ASTGen.v:609;polygen/Canonizer.v:77,1,src/Convert.v:362,True,lib/Misc.v:461,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",natural/integer range utility,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
n_range_in,Lemma,,467,479,13,469,479,11,2,n_range_NoDup;Zrange_in,1,n_range,5,lib/TopoSort.v:51;lib/TopoSort.v:52;lib/TopoSort.v:89;polygen/Canonizer.v:86;polygen/PolyOperations.v:558,0,,True,lib/Misc.v:467,True,True,"{""apply"": 3, ""assert"": 0, ""auto"": 3, ""destruct"": 3, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 3, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",natural/integer range utility,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
n_range_begin,Lemma,,481,488,8,483,488,6,2,combine_n_range_in;Zrange_begin,1,n_range,0,,0,,True,lib/Misc.v:481,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",natural/integer range utility,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
n_range_length,Lemma,,490,496,7,492,496,5,1,n_range_nth_error,1,n_range,2,lib/TopoSort.v:98;polygen/ASTGen.v:609,0,,True,lib/Misc.v:490,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",natural/integer range utility,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
n_range_nth_error,Lemma,,498,510,13,500,510,11,1,Zrange_nth_error,3,reflect;n_range;n_range_length,2,polygen/ASTGen.v:641;polygen/ASTGen.v:644,0,,True,lib/Misc.v:498,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 4, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 7, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 6, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",natural/integer range utility,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
combine_n_range_in,Lemma,,512,532,21,515,532,18,0,,3,combine_map_r;n_range;n_range_begin,2,polygen/ASTGen.v:614;polygen/ASTGen.v:651,0,,True,lib/Misc.v:512,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 1, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 4, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",natural/integer range utility,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
n_range_NoDup,Lemma,,534,542,9,536,542,7,0,,2,n_range;n_range_in,1,polygen/PolyOperations.v:541,0,,True,lib/Misc.v:534,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",natural/integer range utility,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
Zrange,Definition,,544,544,1,,,0,6,Zrange_empty;Zrange_begin;Zrange_end;Zrange_in;Zrange_nth_error;Zrange_single,1,n_range,72,src/Extractor.v:7398;src/Extractor.v:7469;src/Extractor.v:7474;src/Extractor.v:7474;src/Extractor.v:7487;src/Extractor.v:7523;src/Extractor.v:7528;src/Extractor.v:7540;src/LoopJamFusion.v:46;src/LoopJamFusion.v:115;src/LoopJamFusion.v:128;src/LoopJamFusion.v:133;src/LoopJamFusion.v:136;src/LoopJamFusion.v:145;src/LoopJamNative.v:420;src/LoopJamNative.v:645;src/LoopJamNative.v:653;src/LoopJamNative.v:655;src/LoopJamNative.v:658;src/LoopJamNative.v:669;src/LoopJamNative.v:676;polygen/PolyLoop.v:69;polygen/PolyLoop.v:84;polygen/ParallelLoop.v:210;polygen/ParallelLoop.v:264;polygen/ParallelLoop.v:269;polygen/ParallelLoop.v:274;polygen/LoopUnroll.v:370;polygen/LoopUnroll.v:370;polygen/LoopUnroll.v:370;polygen/LoopUnroll.v:394;polygen/LoopUnroll.v:397;polygen/LoopUnroll.v:407;polygen/LoopUnroll.v:430;polygen/LoopUnroll.v:444;polygen/LoopUnroll.v:465;polygen/LoopUnroll.v:466;polygen/LoopUnroll.v:669;polygen/LoopUnroll.v:741;polygen/LoopUnroll.v:760;polygen/LoopUnroll.v:761;polygen/LoopUnroll.v:889;polygen/LoopUnroll.v:890;polygen/LoopUnroll.v:891;polygen/LoopUnroll.v:919;polygen/LoopUnroll.v:920;polygen/LoopUnroll.v:921;polygen/LoopUnroll.v:1008;polygen/LoopUnroll.v:1028;polygen/LoopUnroll.v:1034;...+22,0,,True,lib/Misc.v:544,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",natural/integer range utility,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
Zrange_empty,Lemma,,546,553,8,548,553,6,0,,1,Zrange,15,src/Extractor.v:7415;src/Extractor.v:7511;polygen/LoopUnroll.v:383;polygen/LoopUnroll.v:449;polygen/LoopUnroll.v:675;polygen/LoopUnroll.v:900;polygen/LoopUnroll.v:934;polygen/LoopUnroll.v:994;polygen/LoopUnroll.v:1001;polygen/LoopUnroll.v:1036;polygen/LoopUnroll.v:1045;polygen/LoopUnroll.v:1095;polygen/LoopUnroll.v:1101;polygen/LoopUnroll.v:1124;polygen/LoopUnroll.v:1131,0,,True,lib/Misc.v:546,True,True,"{""apply"": 0, ""assert"": 1, ""auto"": 0, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",natural/integer range utility,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
Zrange_begin,Lemma,,555,564,10,557,564,8,0,,2,n_range_begin;Zrange,5,polygen/LoopUnroll.v:386;polygen/LoopUnroll.v:387;polygen/LoopUnroll.v:682;polygen/LoopUnroll.v:975;polygen/LoopUnroll.v:1010,0,,True,lib/Misc.v:555,True,True,"{""apply"": 1, ""assert"": 1, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 4, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 4, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",natural/integer range utility,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
Zrange_end,Lemma,,566,575,10,568,575,8,0,,1,Zrange,3,src/Extractor.v:7475;polygen/LoopUnroll.v:1077;polygen/LoopUnroll.v:1107,0,,True,lib/Misc.v:566,True,True,"{""apply"": 0, ""assert"": 1, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 4, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 4, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",natural/integer range utility,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
Zrange_in,Lemma,,577,589,13,579,589,11,0,,2,n_range_in;Zrange,5,src/Extractor.v:7545;polygen/PolyLoopSimpl.v:78;polygen/ASTGen.v:155;polygen/ASTGen.v:219;polygen/ASTGen.v:577,0,,True,lib/Misc.v:577,True,True,"{""apply"": 2, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 4, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 5, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",natural/integer range utility,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
Zrange_nth_error,Lemma,,591,599,9,593,599,7,0,,4,nth_error_map_iff;under_exists;n_range_nth_error;Zrange,4,polygen/ASTGen.v:223;polygen/ASTGen.v:227;polygen/ASTGen.v:713;polygen/ASTGen.v:717,0,,True,lib/Misc.v:591,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 1, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",natural/integer range utility,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
Zrange_single,Lemma,,601,609,9,603,607,5,0,,1,Zrange,4,polygen/LoopSingletonCleanup.v:294;polygen/LoopSingletonCleanup.v:299;polygen/Loop.v:704;polygen/Loop.v:707,0,,True,lib/Misc.v:601,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",natural/integer range utility,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
div_lt_iff,Lemma,,611,617,7,613,617,5,2,div_le_iff;div_ge_iff,0,,0,,0,,True,lib/Misc.v:611,False,True,"{""apply"": 3, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",integer-division arithmetic,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
div_le_iff,Lemma,,619,623,5,621,623,3,1,div_gt_iff,1,div_lt_iff,1,polygen/LoopGen.v:102,0,,True,lib/Misc.v:619,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",integer-division arithmetic,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
div_ge_iff,Lemma,,625,629,5,627,629,3,0,,1,div_lt_iff,1,polygen/Canonizer.v:142,0,,True,lib/Misc.v:625,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",integer-division arithmetic,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
div_gt_iff,Lemma,,631,637,7,633,635,3,0,,1,div_le_iff,1,polygen/LoopGen.v:123,0,,True,lib/Misc.v:631,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",integer-division arithmetic,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
list_max,Fixpoint,,639,643,5,,,0,6,list_max;list_max_le;list_le_max;list_max_le_iff;list_max_ge;list_max_app,1,list_max,12,lib/VplInterface.v:331;lib/Linalg.v:1744;src/PolyLang.v:339;src/PolyLang.v:407;src/PolyLang.v:515;src/PolyLang.v:895;src/PolyLang.v:926;src/PolyLang.v:1064;src/PolyLang.v:1105;polygen/CodeGen.v:98;polygen/CodeGen.v:117;syntax/SInstr.v:232,0,,True,lib/Misc.v:639,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",list maximum,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
list_max_le,Theorem,,645,653,9,647,653,7,1,list_max_le_iff,1,list_max,1,lib/Linalg.v:1754,0,,True,lib/Misc.v:645,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 2, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",list maximum,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
list_le_max,Theorem,,655,663,9,657,663,7,1,list_max_le_iff,1,list_max,2,lib/Linalg.v:1837;src/PolyLang.v:7162,0,,True,lib/Misc.v:655,True,True,"{""apply"": 4, ""assert"": 0, ""auto"": 2, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",list maximum,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
list_max_le_iff,Theorem,,665,669,5,667,669,3,0,,3,list_max;list_max_le;list_le_max,1,lib/Linalg.v:1767,0,,True,lib/Misc.v:665,True,True,"{""apply"": 2, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",list maximum,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
list_max_ge,Lemma,,671,677,7,673,677,5,0,,1,list_max,4,lib/VplInterface.v:338;src/PolyLang.v:7165;polygen/CodeGen.v:126;polygen/CodeGen.v:134,0,,True,lib/Misc.v:671,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 1, ""subst"": 0, ""unfold"": 0}",list maximum,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
list_max_app,Lemma,,679,685,7,681,683,3,0,,1,list_max,1,lib/Linalg.v:1778,0,,True,lib/Misc.v:679,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",list maximum,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
flip_ggcd,Definition,,687,687,1,,,0,2,ggcdn_comm;ggcd_comm,0,,0,,0,,True,lib/Misc.v:687,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
ggcdn_comm,Lemma,,689,699,11,691,699,9,1,ggcd_comm,1,flip_ggcd,0,,0,,True,lib/Misc.v:689,False,True,"{""apply"": 1, ""assert"": 0, ""auto"": 1, ""destruct"": 4, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
